ID,IP,IP归属地详细信息,登录时间,登录网址,用户UID,会话ID,浏览器,登录操作系统,网页停留时间
10038,144.63.210.216,江苏省,2025-10-11 21:33:38,jd.com,490089,4ed71088-3200-47c4-a028-bb66256519e9,Safari,linux,497
10039,116.55.214.197,辽宁省,2025-04-12 21:51:35,bilibili.com,916617,9555fb03-3432-4786-a14d-3e3a767baca0,Chrome,安卓,123
10040,186.49.102.47,青海省,2025-11-05 23:41:57,bilibili.com,535081,3142ec87-40a1-4859-b9c0-05b46d8f893b,Safari,ios,25
10041,146.46.51.5,云南省,2025-03-13 01:43:46,taobao.com,732580,be34f0af-b304-4ba4-a013-c2c134bab239,Safari,win,364
10042,61.160.132.162,广西壮族自治区,2025-11-01 19:15:00,baidu.com,560210,b776cc21-91c5-43c5-90c9-5f412a51a372,Safari,win,259
10043,120.193.84.159,江西省,2025-06-08 05:02:24,qq.com,734270,18581ab6-4a8a-4190-9949-f2cf303f576f,Safari,win,33
10044,120.171.230.203,江苏省,2025-10-07 22:49:29,jd.com,410568,ba9c461d-b2b7-4acf-91b7-7fced34c21c7,Safari,macOS,587
10045,28.175.245.212,山西省,2025-08-11 03:25:55,github.com,827309,67722d07-e8e2-4e06-9abc-e7744c448b26,Chrome,win,591
10046,203.227.186.230,黑龙江省,2025-09-07 06:36:13,xiaohongshu.com,852562,7b795e15-1d52-4e51-87e2-19ba14365593,Chrome,ios,397
10047,45.148.209.182,台湾省,2025-10-31 01:42:18,weibo.com,455869,af4ab297-9afd-460c-af27-8f636c6ef616,Edge,win,76
10048,4.207.10.240,吉林省,2025-07-22 11:18:05,taobao.com,564281,63ae5fe2-2578-42bb-be0f-5121bb0c8fa8,Chrome,linux,62
10049,53.42.7.51,广西壮族自治区,2025-10-16 19:57:12,weibo.com,599052,33f9a572-ceb2-41cf-8171-a0c70bae1b44,Safari,安卓,429
10050,74.236.167.164,云南省,2025-03-31 19:38:26,douyin.com,663776,ef9773de-e981-4c56-8b13-5e8ee75b2365,Safari,ios,387
10051,10.45.182.154,湖南省,2025-08-03 21:53:26,bilibili.com,435852,fc4acdd3-f423-406e-bdcf-1624f67937ef,Edge,win,16
10052,207.246.62.252,江西省,2025-10-28 06:18:46,douyin.com,307931,e0293b83-53ec-4126-a2ca-d692304eb4b3,Safari,linux,136
10053,200.58.207.81,上海市,2025-06-22 20:18:20,jd.com,739469,c3c71ae9-1518-4ad7-9860-0f907574138e,Firefox,win,68
10054,219.223.151.81,宁夏回族自治区,2025-01-09 18:38:37,weibo.com,260662,64e03563-0c82-4c94-aa9b-33c56f36af27,Chrome,win,62
10055,200.181.16.7,山东省,2025-02-07 00:24:44,baidu.com,345725,2b519d60-b97b-47f2-86a8-58d2b444fb7f,Edge,安卓,453
10056,141.78.177.16,青海省,2025-03-15 21:45:30,qq.com,460273,133f2997-b6ab-40d9-af4e-efe5ab080e84,Firefox,安卓,212
10057,205.226.46.245,山西省,2025-07-28 18:36:20,aliyun.com,520798,34a9f7ea-004d-44d5-892f-df535527e4df,Chrome,macOS,56
10058,80.180.145.20,四川省,2025-02-28 10:06:27,taobao.com,676963,99840830-4562-4040-b410-6cfa86c3a060,Firefox,win,49
10059,220.141.83.29,江苏省,2025-12-05 12:16:07,xiaohongshu.com,296515,a87920a4-feea-437e-bfe2-a946cb63347e,Edge,linux,306
10060,190.190.243.36,天津市,2025-11-10 21:09:39,bilibili.com,925734,650fa915-9a5e-46fb-b86f-3f04e6d593a6,Safari,linux,474
10061,182.150.53.202,内蒙古自治区,2025-04-22 10:00:40,jd.com,591782,9e66ea14-5a59-4075-a05b-ad288b6e662b,Edge,ios,593
10062,184.65.50.246,广西壮族自治区,2025-06-04 14:46:43,douyin.com,112682,4cf00398-f548-4df6-8d73-eab3584c2e45,Safari,安卓,389
10063,48.223.216.252,福建省,2025-02-08 23:44:39,aliyun.com,649081,7b46fa6f-985a-48bf-94a8-588824189f20,Chrome,macOS,531
10064,49.8.22.101,青海省,2025-03-10 01:19:44,qq.com,680009,bcc651ff-2934-45d7-ae89-69765ff1093f,Chrome,ios,514
10065,208.51.185.138,天津市,2025-03-20 12:37:22,taobao.com,286797,f2d44171-73a7-4eeb-911b-43fe705af9aa,Chrome,linux,293
10066,98.95.47.168,陕西省,2025-03-27 00:35:15,github.com,986934,13110c35-b720-46de-9593-f0ee07bea3ad,Edge,linux,35
10067,13.247.137.252,云南省,2025-09-10 07:08:55,xiaohongshu.com,810171,7183d08a-c224-4f15-9c0b-04db2c2b912d,Firefox,ios,542
10068,143.138.57.254,北京市,2025-10-26 11:18:55,qq.com,152157,2dcff16b-9d23-478d-bede-40085b820f41,Safari,ios,355
10069,205.40.108.0,浙江省,2025-03-22 03:08:00,douyin.com,364375,398e1b54-3bca-4f53-aa7e-f2f7db2a1a1a,Edge,macOS,563
10070,180.224.110.91,重庆市,2025-09-10 15:14:35,github.com,749371,140e0072-71e9-4059-84d3-e8e134a540ab,Chrome,ios,182
10071,159.138.57.69,安徽省,2025-09-29 03:05:55,douyin.com,659899,94e1035a-c02e-4097-810f-d2fe85222023,Edge,macOS,246
10072,111.140.13.197,上海市,2025-07-02 20:59:22,bilibili.com,602411,4f7c1a8e-2244-4513-8965-76d3ea2fd2dd,Chrome,win,541
10073,140.186.183.214,吉林省,2025-05-26 23:49:38,weibo.com,777266,9cf8507c-a661-40ac-96e2-fa63844f7df2,Firefox,安卓,217
10074,161.170.74.132,新疆维吾尔自治区,2025-10-04 00:55:49,github.com,697004,a53325e6-6758-4ae7-bb2f-b03f882dd64d,Chrome,linux,63
10075,70.69.160.95,宁夏回族自治区,2025-12-06 09:20:07,douyin.com,456044,1675b212-534d-4517-b2c2-38cc99d85dd1,Edge,linux,273
10076,58.90.16.92,青海省,2025-07-24 21:33:56,baidu.com,938583,bd870b83-7919-410c-9b1e-8b9f213bd63e,Chrome,ios,223
10077,144.167.140.40,辽宁省,2025-03-08 19:55:50,weibo.com,425380,15b79bc7-21e9-427b-b486-90e5f9f3d050,Edge,win,333
10078,111.83.246.28,广东省,2025-06-10 01:27:48,weibo.com,523341,6515cc21-71d0-4cda-9266-6f2d870fe1d9,Safari,安卓,563
10079,65.45.252.141,浙江省,2025-06-23 18:04:10,github.com,516707,0982f6ec-713d-41f1-bd52-5ec45470948a,Firefox,linux,344
10080,104.6.237.192,上海市,2025-07-10 12:13:22,jd.com,751343,37c3a4fd-5e03-405d-bffc-81de65e8dc4b,Edge,linux,411
10081,124.171.37.40,北京市,2025-07-20 12:42:09,bilibili.com,786375,0727cb67-cd05-4b6b-b937-bb54e9bef9f0,Safari,ios,587
10082,202.85.38.38,陕西省,2025-07-07 11:20:56,taobao.com,185662,1c1acf45-2cf3-48ce-a21c-f508986c56e9,Edge,ios,36
10083,76.105.199.95,北京市,2025-08-03 06:09:18,bilibili.com,631082,b9e0972c-82a2-47b5-a2bf-2141a761af4c,Edge,win,339
10084,146.144.137.213,澳门特别行政区,2025-11-11 21:49:08,github.com,105455,49751acb-331b-41f0-81e2-ae5102c8bc6b,Edge,ios,225
10085,109.25.12.40,天津市,2025-05-29 17:49:14,bilibili.com,250788,c45d9a6b-b9a3-4da8-9c38-6b8bba176601,Chrome,安卓,481
10086,202.118.207.25,宁夏回族自治区,2025-11-28 16:49:24,taobao.com,186820,388ad9d4-e47c-47ab-ae07-aad973717496,Chrome,win,466
10087,132.189.223.249,内蒙古自治区,2025-09-12 03:39:00,taobao.com,983018,277085d8-0ff8-4ea6-87d7-5ab9723324bf,Edge,macOS,261
10088,196.59.193.245,湖北省,2025-12-14 20:36:25,taobao.com,147676,a9e6c070-2ee1-4a6d-bf9b-e11d08ebada3,Firefox,macOS,287
10089,121.146.131.123,北京市,2025-06-29 19:06:45,aliyun.com,628796,d32b570c-c328-485d-a8fa-d44449523cb0,Safari,win,172
10090,144.77.251.94,江西省,2025-06-30 03:19:20,douyin.com,538210,ba1829b6-aefd-4e08-a023-7657efe70d95,Firefox,安卓,497
10091,54.79.38.250,宁夏回族自治区,2025-06-13 19:48:02,baidu.com,242534,1ae066aa-0330-4a78-8c90-c01213dcdb29,Edge,安卓,560
10092,96.150.82.211,台湾省,2025-02-21 04:27:43,bilibili.com,957317,d733a319-d5fa-47fb-962a-80a999f7b644,Firefox,安卓,176
10093,23.80.227.188,江西省,2025-03-14 00:42:09,bilibili.com,297708,f014bd66-e435-49e5-b528-918016aad90d,Safari,macOS,442
10094,136.154.96.20,广东省,2025-01-03 18:26:51,douyin.com,511327,fdfaee1d-1997-4517-af76-54cd5268debb,Safari,win,46
10095,217.207.75.167,辽宁省,2025-01-23 12:12:22,baidu.com,233454,e4b74506-86d5-4f0b-a04b-9ec8a279f6b8,Edge,安卓,171
10096,180.110.212.225,内蒙古自治区,2025-07-08 15:47:17,xiaohongshu.com,372531,c5d072ab-86ec-4fb1-a07a-a9dda989706d,Edge,安卓,424
10097,167.76.221.156,澳门特别行政区,2025-08-18 13:50:08,taobao.com,236012,a17c5460-0198-45ef-b4b7-c3f4e3ee1cf9,Firefox,安卓,506
10098,126.35.129.105,青海省,2025-06-05 18:57:45,bilibili.com,317293,182722b6-a5da-4379-ac43-30b33e00189e,Safari,win,92
10099,191.249.178.163,辽宁省,2025-01-11 07:10:19,github.com,182731,b439f411-2c4b-4f2a-be7e-a2e586ecdbd9,Edge,macOS,505
10100,42.78.187.95,四川省,2025-09-18 00:35:10,github.com,519679,fd1d4d10-9f1b-4325-b2c5-b5844edaa2ae,Edge,macOS,473
10101,5.8.48.166,广西壮族自治区,2025-06-11 15:30:46,baidu.com,577458,a5765ce8-b424-48b1-95f8-b4f142ad69c7,Firefox,安卓,297
10102,98.195.193.221,天津市,2025-04-09 12:51:40,qq.com,899573,5a8b74fa-5463-4d18-b8e6-81b68a646bcc,Chrome,macOS,543
10103,29.48.147.98,吉林省,2025-03-31 17:25:26,bilibili.com,418257,03be93a6-80b3-4a9e-8203-1adf5cf8b378,Safari,win,560
10104,104.94.170.232,云南省,2025-11-01 22:14:34,bilibili.com,146283,8aa6a416-d693-467a-8a34-7d5684e52aa7,Edge,win,246
10105,162.245.68.122,甘肃省,2025-01-11 20:18:16,douyin.com,400665,72ec4393-28e6-4999-b022-21f4844af9e9,Safari,安卓,504
10106,96.236.83.145,河南省,2025-03-20 11:52:07,weibo.com,450117,7a54d693-694f-4b67-b385-f1bfff98cedd,Safari,ios,303
10107,41.227.139.17,云南省,2025-05-19 23:16:24,baidu.com,924951,2462d0e3-a8e3-43c6-8432-0e1986a7e227,Firefox,macOS,335
10108,212.35.252.167,广东省,2025-08-01 06:23:02,baidu.com,233002,efb79a81-3999-4e15-b611-bb4c9c3b0571,Firefox,win,225
10109,86.166.23.30,甘肃省,2025-10-01 05:32:17,taobao.com,204518,53ae7804-15df-4e2b-ba73-2660c6c44e2e,Chrome,ios,527
10110,69.183.202.244,新疆维吾尔自治区,2025-04-29 20:03:37,aliyun.com,399295,a0dd987a-03f4-431b-b758-2cb198f41016,Firefox,win,272
10111,60.167.109.216,湖南省,2025-10-22 01:38:11,taobao.com,516756,38e8a19c-7bce-47f2-9496-6a1912c980a8,Chrome,安卓,71
10112,95.21.253.236,辽宁省,2025-02-17 06:47:57,github.com,871682,b98b61fc-e15c-4552-8962-1720255cfa4b,Edge,win,407
10113,11.161.50.11,广西壮族自治区,2025-05-01 18:41:52,weibo.com,759082,ed0c8999-d609-4ac5-a829-32c4b77f31b3,Firefox,macOS,151
10114,3.27.51.188,新疆维吾尔自治区,2025-05-06 02:32:07,baidu.com,125320,4f2c1867-7b48-4245-b64b-51391ac9ce27,Chrome,macOS,465
10115,22.61.159.5,海南省,2025-12-09 00:08:48,aliyun.com,812013,04fc93bd-67b1-4eaa-b884-045850c1f025,Edge,安卓,370
10116,12.93.108.242,贵州省,2025-06-10 10:58:12,aliyun.com,611968,0716c215-cfa9-4b61-8f80-a68e5ef288f6,Chrome,ios,303
10117,145.142.47.208,湖南省,2025-03-26 05:22:02,taobao.com,692298,b00cde57-dccd-46dc-b7b6-44cec9276708,Safari,macOS,83
10118,196.227.193.248,上海市,2025-10-31 17:05:43,douyin.com,224613,749da440-22c3-44e9-b6c7-6188d3707c87,Firefox,linux,133
10119,106.236.135.140,上海市,2025-09-06 06:37:23,bilibili.com,471473,92d36f81-9a2c-4322-b7dd-fb8c1c464882,Firefox,ios,328
10120,74.176.111.95,贵州省,2025-08-16 03:53:05,qq.com,637901,2e8b41a3-885e-4d32-b871-eceb2b224600,Safari,win,255
10121,79.19.93.175,甘肃省,2025-02-13 09:22:54,baidu.com,567053,fb45ea9d-ee22-4f5e-9834-fe4f6a7dabe2,Chrome,macOS,307
10122,103.63.18.178,甘肃省,2025-08-17 10:59:50,weibo.com,269703,8091b5ca-0bfc-4d9b-b5df-7c41c2efef27,Safari,ios,11
10123,17.243.86.236,山西省,2025-02-23 13:50:56,bilibili.com,990224,fe5f57d1-61a6-48a5-8593-da6cc235d355,Safari,macOS,11
10124,116.100.146.175,贵州省,2025-03-10 06:17:34,douyin.com,729507,5131a6f5-1263-4a28-b809-8ab75e01e000,Safari,安卓,313
10125,187.30.94.38,江西省,2025-11-16 15:56:53,baidu.com,344236,46f846b4-78b3-4191-8680-dae161b49f14,Edge,win,53
10126,68.20.8.212,澳门特别行政区,2025-06-12 13:41:49,douyin.com,742040,17531763-a806-4119-acd8-49b5b4f8293b,Safari,ios,414
10127,208.23.9.100,海南省,2025-04-04 20:21:12,github.com,177745,983fa383-916e-44bf-81c7-871b1e03de94,Firefox,win,419
10128,177.158.86.28,湖南省,2025-12-01 21:41:10,jd.com,728901,2c4d164c-c1b4-452c-b1de-8a338201317e,Chrome,macOS,233
10129,162.137.218.109,河北省,2025-11-13 12:31:48,taobao.com,107818,0c87548a-2c64-474e-a5b0-04dc15863a1d,Chrome,安卓,521
10130,95.230.18.203,西藏自治区,2025-01-25 00:19:24,github.com,308535,08c3223d-31aa-453f-bc03-676f23ec39e9,Safari,macOS,550
10131,38.217.229.20,台湾省,2025-04-25 21:16:02,xiaohongshu.com,561684,8e0c5f54-6580-4240-955a-dafba225e733,Firefox,ios,590
10132,51.246.203.60,台湾省,2025-02-08 02:16:39,jd.com,752660,c689ac7f-e556-45c8-8dfe-64ca7b960546,Edge,win,169
10133,208.180.211.62,河北省,2025-04-26 05:26:39,jd.com,239687,5a714dd8-4e66-47f8-b48d-6757eaedb54d,Firefox,win,524
10134,205.24.94.34,宁夏回族自治区,2025-01-15 22:12:13,taobao.com,482671,08137995-d1c6-42f6-9d7b-bc12c6fd0647,Chrome,linux,59
10135,28.43.179.241,海南省,2025-01-14 14:33:49,github.com,946689,88694a28-19c2-4b37-8cf7-0200fb08d650,Firefox,安卓,240
10136,2.84.71.9,重庆市,2025-05-09 08:12:18,xiaohongshu.com,174048,34157f7a-3443-4f9a-9a4b-0ffa39fbc437,Chrome,ios,220
10137,20.255.164.255,甘肃省,2025-01-20 08:39:59,baidu.com,640013,55420784-7056-4882-ba5b-02d7824149c9,Safari,安卓,158
10138,50.158.59.124,西藏自治区,2025-08-24 19:11:36,aliyun.com,252670,94d8b843-988a-4e44-a554-f223186b9a13,Firefox,macOS,276
10139,144.28.48.245,江苏省,2025-11-17 11:36:21,github.com,329077,c6fe77dd-7c0a-42ee-bac5-7dd54da8a626,Firefox,win,494
10140,46.46.19.96,新疆维吾尔自治区,2025-04-02 06:55:17,weibo.com,112100,b40e7405-eabc-4615-8a9e-c62e5a5923f0,Chrome,ios,166
10141,200.37.193.166,云南省,2025-02-21 15:54:36,aliyun.com,275995,9d3d747a-ca80-411a-94be-e56e207b8afb,Chrome,ios,507
10142,116.251.123.160,宁夏回族自治区,2025-03-19 07:11:00,douyin.com,856648,ab41abf7-2ee9-4bdc-8749-6ce2b8e288a0,Safari,linux,79
10143,18.68.139.128,湖南省,2025-08-12 06:36:24,bilibili.com,166604,af71967d-3a6b-4120-9390-efe594033ee1,Safari,ios,344
10144,140.202.224.125,新疆维吾尔自治区,2025-04-25 09:31:22,taobao.com,789074,4ebba444-3219-48ed-8d51-99345499155f,Firefox,macOS,413
10145,131.174.185.236,香港特别行政区,2025-10-28 22:33:24,weibo.com,567765,01dd8d11-d48f-4d9d-83ab-eaabf51d70d0,Firefox,安卓,514
10146,76.111.162.212,云南省,2025-05-19 03:02:50,qq.com,700337,4ee49d21-95fc-48a8-a010-1a95fabd55f3,Edge,macOS,446
10147,128.106.132.123,甘肃省,2025-05-30 02:01:52,bilibili.com,632933,c28eb8d5-cb92-4d7b-a351-e4c742bede4f,Firefox,ios,359
10148,89.147.232.196,西藏自治区,2025-10-05 19:43:49,github.com,100285,0b1345ef-dcdb-4434-bb29-01aca1da9725,Safari,安卓,451
10149,195.95.35.94,河北省,2025-01-18 15:26:20,github.com,351193,402edef6-dbf2-4b45-aa12-942b6d3e60c3,Safari,ios,548
10150,103.224.17.190,云南省,2025-01-30 17:54:20,github.com,852801,6e5b5885-d16c-4016-8c26-723ead7f387c,Safari,win,365
10151,213.195.233.145,上海市,2025-03-18 16:06:47,xiaohongshu.com,114899,d35244e2-6411-470a-8746-b58c2a816a23,Edge,linux,263
10152,193.27.96.36,湖南省,2025-02-01 02:05:16,aliyun.com,234339,d1bbde32-1bdc-4d79-8840-8cff8b360165,Firefox,安卓,453
10153,212.198.201.147,甘肃省,2025-11-25 04:20:16,aliyun.com,729256,e915a2e9-7378-438d-9257-efa2136b06b2,Firefox,安卓,356
10154,208.102.16.10,安徽省,2025-07-26 13:13:38,xiaohongshu.com,765776,e74a2d0d-b8c8-428b-bc19-2b6b6d7a6cfb,Edge,win,511
10155,222.176.64.239,内蒙古自治区,2025-09-10 07:00:37,weibo.com,344910,e32a9529-05ca-452b-94c3-82181c5e5a84,Edge,ios,99
10156,1.233.133.44,辽宁省,2025-11-06 12:53:18,jd.com,387642,f558af67-f339-49ed-bf65-08d384fdccee,Firefox,安卓,236
10157,213.137.171.183,北京市,2025-10-14 04:49:11,github.com,641821,88621bbd-aace-4d9e-b6ca-0c4960d392b8,Safari,win,257
10158,177.150.75.130,黑龙江省,2025-06-04 16:07:44,taobao.com,659170,7f2daf58-0885-4300-a798-61f1708ff97e,Firefox,安卓,107
10159,112.80.136.107,湖北省,2025-09-04 15:41:22,github.com,316985,7e7cebd7-e6d9-4fbb-a5ae-732acddbadb2,Firefox,macOS,217
10160,65.216.224.201,北京市,2025-01-26 22:29:33,xiaohongshu.com,724220,e8c40585-804d-421f-a791-40628a4e53ff,Safari,macOS,438
10161,10.235.201.106,澳门特别行政区,2025-12-16 14:03:02,baidu.com,980276,b8b0778e-32d5-48fa-be33-b46ec1460ffd,Firefox,安卓,450
10162,119.102.120.240,安徽省,2025-12-29 14:25:30,weibo.com,534024,e1e6404d-180a-4295-9bfa-08ca0e9cf136,Firefox,win,89
10163,143.197.21.234,安徽省,2025-05-26 14:49:58,qq.com,693785,ca53f337-f376-401b-87f5-d9172a0f81b0,Safari,linux,420
10164,112.91.187.198,广西壮族自治区,2025-10-14 10:18:43,aliyun.com,711147,2a7056f0-571a-4902-b9ac-a8f626b9f75e,Edge,ios,206
10165,154.52.160.60,河北省,2025-11-11 08:10:23,baidu.com,489378,c14f379e-73b1-47b8-b675-a6b02000e038,Safari,安卓,179
10166,37.229.158.57,北京市,2025-10-21 04:31:12,taobao.com,143783,1c32cf9f-5551-453f-9917-b7f3220d9a7b,Safari,linux,200
10167,34.64.233.60,湖南省,2025-05-04 16:51:44,weibo.com,431132,5f972c22-07e5-4710-a7ac-852b674054c0,Chrome,ios,313
10168,77.17.175.18,安徽省,2025-12-15 17:27:52,qq.com,819529,d98ef071-59f6-4f0e-8f4e-35293d8a6288,Edge,win,36
10169,143.72.151.204,北京市,2025-12-19 15:19:23,qq.com,147917,1713dfb2-db93-450c-95ab-b0ffcf064602,Safari,linux,257
10170,133.11.242.209,北京市,2025-05-21 08:18:11,aliyun.com,925902,58456ea1-1ef8-4821-864f-1d2c3ffdd05c,Safari,linux,36
10171,116.126.166.216,澳门特别行政区,2025-01-25 10:13:14,baidu.com,894102,ea0bf51a-bc8c-41d8-8a96-4efb1f486326,Edge,安卓,400
10172,44.89.64.62,浙江省,2025-05-09 01:33:58,aliyun.com,457308,d5eee712-910b-4096-85ea-369779b2e046,Edge,ios,139
10173,182.211.65.221,香港特别行政区,2025-01-04 04:23:39,qq.com,186863,5e34e5de-8216-4097-b815-9339e50d80c6,Edge,linux,409
10174,6.153.79.151,广西壮族自治区,2025-07-25 07:58:31,taobao.com,877258,7ac77588-449b-4593-9384-fa1732b5927a,Safari,linux,215
10175,130.152.64.90,重庆市,2025-09-02 10:36:09,xiaohongshu.com,408244,23633ada-ca80-4521-bd49-e8f66f088a3b,Safari,win,514
10176,93.83.96.206,香港特别行政区,2025-10-28 19:50:22,weibo.com,306025,c4ab6782-f4d3-4a4b-9007-05e6b2a6ebd0,Edge,win,459
10177,212.169.187.14,澳门特别行政区,2025-10-04 14:47:27,weibo.com,718315,4895838d-7b85-47ab-89c5-53f1b12a928c,Chrome,linux,495
10178,38.81.182.76,陕西省,2025-03-05 11:50:10,github.com,279789,6b7de338-8dfd-4aa4-81c6-bce7f4bc5ff4,Chrome,ios,570
10179,6.30.14.33,河北省,2025-06-09 00:58:05,douyin.com,648194,71b7cc35-c38e-4cc6-8f89-95820619237a,Firefox,win,510
10180,103.3.82.243,福建省,2025-10-10 17:52:08,weibo.com,162635,acee09c6-9d2d-4174-b76b-767bbd1f40cb,Firefox,win,56
10181,214.243.154.164,四川省,2025-09-03 19:30:37,douyin.com,343599,d65f8340-f1d1-4f9f-8ee7-0b043e1548b1,Safari,安卓,361
10182,121.71.107.100,黑龙江省,2025-06-29 15:24:45,aliyun.com,285222,18a735f4-5965-414f-8be4-08a6dc0ed7d8,Chrome,安卓,478
10183,198.11.20.94,香港特别行政区,2025-09-26 11:48:15,taobao.com,120713,75b41aa9-944d-42ec-93ea-4f1cdac68adb,Safari,win,557
10184,55.174.213.148,贵州省,2025-03-26 14:09:38,bilibili.com,563135,6b64a0b5-6985-45af-b74e-5646f65d83bc,Safari,安卓,349
