ID,IP,IP归属地详细信息,登录时间,登录网址,用户UID,会话ID,浏览器,登录操作系统,网页停留时间
5013,56.55.43.225,河北省,2025-06-05 22:02:25,weibo.com,853571,4818188e-6b51-4d86-8604-986520879682,Chrome,linux,456
5014,68.216.199.63,新疆维吾尔自治区,2025-07-21 06:07:53,bilibili.com,403815,6de3e64d-9324-41ca-aee6-ad818707b230,Safari,win,288
5015,76.79.229.178,辽宁省,2025-01-23 13:11:26,jd.com,403347,e9edc6b2-221b-48e7-b9e6-2206191d6180,Safari,安卓,236
5016,42.8.100.203,四川省,2025-07-07 12:25:11,xiaohongshu.com,986284,01af1790-bcd9-4967-b16c-4ac45267e284,Edge,macOS,133
5017,143.70.212.179,广西壮族自治区,2025-09-26 06:29:35,jd.com,302801,af795204-5ee6-4f8f-b033-b25e9a863bc1,Safari,linux,234
5018,130.250.82.102,黑龙江省,2025-01-03 03:30:15,baidu.com,808547,dfdc2a87-e65d-4f9f-9a1d-0b5b4b6a3ea2,Firefox,win,253
5019,18.247.152.80,安徽省,2025-04-26 20:29:17,qq.com,131281,9ac68229-7e53-4717-a6c6-6dfce953fc9b,Edge,win,246
5020,202.243.32.167,台湾省,2025-06-13 23:15:21,taobao.com,626862,183f6cdd-536f-4b2b-83e0-fa1f53b78bb5,Safari,linux,388
5021,41.45.78.137,河北省,2025-09-18 03:29:19,qq.com,917542,a7d91d86-9c87-42c5-8143-5413cc33a5a7,Edge,ios,449
5022,49.226.143.178,海南省,2025-11-29 10:21:51,github.com,421974,ea321839-4b91-415f-b58a-e991a4ee0f05,Safari,ios,536
5023,62.167.33.215,河南省,2025-09-17 12:06:22,jd.com,750971,c776a64f-8386-4c73-8076-5e36cb7fb92d,Chrome,安卓,62
5024,189.72.137.201,广东省,2025-05-12 10:23:36,weibo.com,306371,4f505b2a-6246-4562-b355-e349b6bf7f1a,Edge,安卓,31
5025,55.242.198.1,重庆市,2025-06-23 19:08:46,douyin.com,743080,868cc9e6-5f72-4a2d-9cf5-21753034cab5,Chrome,安卓,275
5026,204.113.124.219,广西壮族自治区,2025-06-14 05:55:06,qq.com,292546,8b2edd05-a240-41b4-96de-cbe908968783,Firefox,win,257
5027,61.117.7.130,江西省,2025-01-07 05:43:00,github.com,448182,5525961d-01c3-43b5-bfb5-e471e074418e,Safari,linux,251
5028,43.179.98.125,云南省,2025-12-03 07:54:32,baidu.com,161522,60ced356-a6cc-4ebc-89e9-11f9ebe12db5,Firefox,win,414
5029,147.181.224.219,贵州省,2025-01-17 05:29:52,douyin.com,933161,40de6b2d-2ea5-438b-a3f5-4ae6b972097b,Chrome,安卓,355
5030,196.144.115.194,天津市,2025-06-13 16:30:44,xiaohongshu.com,348848,6c2a9778-72d9-4057-8515-6c443cd95736,Firefox,linux,577
5031,205.210.133.141,浙江省,2025-05-27 21:08:52,jd.com,310153,7cd113c9-efcf-497b-adfd-6d99d5059dbc,Edge,win,513
5032,96.142.243.159,江苏省,2025-08-02 21:25:20,douyin.com,229594,d9f4c3c7-15bc-42ca-97d5-30e3431c71ad,Safari,macOS,483
5033,222.232.205.86,江苏省,2025-08-09 07:00:54,github.com,757823,ef5b5dcb-4eca-4163-9f87-c9d78c5060e1,Firefox,macOS,210
5034,162.187.181.64,海南省,2025-04-19 03:26:05,douyin.com,485110,db2e359a-0f79-40f2-a39c-63dabcec9e66,Safari,安卓,488
5035,78.161.171.245,甘肃省,2025-09-27 19:12:28,xiaohongshu.com,745077,cb1d1847-97b9-4dfd-b237-00284db3bb71,Chrome,安卓,548
5036,148.11.236.95,福建省,2025-10-01 21:53:58,qq.com,671483,2a2b06e1-14d5-43b3-b49c-b04ad4d58dd1,Edge,linux,469
5037,167.197.55.31,湖北省,2025-12-18 13:57:41,github.com,823489,d87add21-ea2e-4a63-bbba-20c7cc57f627,Edge,win,269
5038,181.146.240.242,河北省,2025-10-22 03:36:47,xiaohongshu.com,193156,edaebd1b-0a2d-47cc-a18f-2685afed1513,Chrome,macOS,105
5039,93.226.67.136,陕西省,2025-12-04 14:06:57,jd.com,472700,9330939a-fda1-444c-a7f3-7c65c0a18b31,Edge,macOS,318
5040,24.106.125.136,河南省,2025-04-05 19:21:28,xiaohongshu.com,610973,f9605d37-331c-4c1f-8c79-0c49d1808853,Chrome,安卓,493
5041,199.30.24.153,河北省,2025-08-18 20:48:52,bilibili.com,689828,c9a9dcd5-1080-494b-bf94-2ec87e0c2cd0,Safari,macOS,23
5042,112.249.110.42,黑龙江省,2025-04-11 05:28:22,github.com,810700,0babd2fa-f7d2-466d-9ec5-014b5326745d,Firefox,ios,8
5043,202.233.3.40,湖北省,2025-02-15 16:30:30,jd.com,881730,de8ee1ba-f8d5-41e4-babc-99498aeacb64,Safari,macOS,144
5044,23.125.184.101,甘肃省,2025-03-07 17:20:37,aliyun.com,579287,deacb595-5eea-4057-afb2-128b49c48682,Chrome,安卓,329
5045,198.184.70.240,山西省,2025-01-25 10:43:21,bilibili.com,109409,7f331507-6ac6-4de3-8477-b06a2585b39f,Safari,macOS,330
5046,151.39.43.188,陕西省,2025-04-04 10:59:39,bilibili.com,899097,14377bad-1f8d-4400-b183-0318674d89d8,Edge,安卓,286
5047,54.195.213.159,云南省,2025-01-13 17:36:22,douyin.com,210500,118e74fe-213c-408d-be03-e9fe9f2adeb7,Chrome,安卓,77
5048,69.173.215.68,重庆市,2025-04-08 11:06:12,baidu.com,689540,eb7aa046-643b-4d4e-b2b4-86def27f8d03,Firefox,ios,162
5049,101.25.109.141,云南省,2025-06-16 01:40:51,weibo.com,219220,e3d8cc67-8175-471e-a0e5-685b7a0c8d15,Safari,linux,7
5050,23.212.224.235,香港特别行政区,2025-02-08 10:55:06,qq.com,657188,9f2a9e03-a871-4669-ba52-0420e5e9148a,Edge,win,412
5051,128.148.248.147,辽宁省,2025-05-09 04:40:18,douyin.com,667753,5b547eb9-53db-4ce7-b083-9124e6b44057,Safari,安卓,68
5052,28.139.19.34,西藏自治区,2025-12-15 21:12:31,weibo.com,571191,af5396b5-40f3-4dfa-a853-b1c06007a203,Chrome,macOS,597
5053,46.124.122.219,山东省,2025-04-18 22:50:51,weibo.com,460490,33ec1f03-168f-4f55-b194-899c28cfdb54,Safari,win,269
5054,158.79.247.168,辽宁省,2025-04-11 11:42:52,weibo.com,618023,0a57806f-cc35-4cf3-a9c8-25a201c1429c,Chrome,ios,60
5055,108.8.207.210,宁夏回族自治区,2025-05-01 04:54:00,jd.com,863677,3058c151-505a-4c85-a590-6e85a1eaa008,Safari,macOS,446
5056,178.48.213.238,澳门特别行政区,2025-11-05 09:31:58,jd.com,358237,3256d1e6-381f-4f4e-a57a-f8547e319b49,Chrome,ios,192
5057,72.149.27.158,云南省,2025-08-08 03:14:15,xiaohongshu.com,149178,1953c685-5770-4729-b284-180f8aba6570,Chrome,安卓,32
5058,194.70.6.108,甘肃省,2025-03-17 01:27:09,aliyun.com,212303,8c9b6050-ae8e-47a1-8770-c5fdfd419f32,Chrome,macOS,441
5059,73.250.208.17,湖南省,2025-04-15 21:50:25,douyin.com,429766,26792e1f-977c-4c52-a7da-faad98dab0a1,Firefox,macOS,511
5060,193.190.235.29,云南省,2025-08-05 16:55:49,douyin.com,253041,89dd654c-f4dd-4194-9f3b-e1f4bff4cad2,Edge,linux,15
5061,54.154.244.89,西藏自治区,2025-11-17 02:54:39,qq.com,543187,31b672b7-0e9f-42aa-a507-9d4f46256d06,Safari,win,190
5062,30.209.225.133,福建省,2025-06-10 03:36:55,jd.com,189631,7ff252c0-60cd-4c0b-ac3d-f02cb013e4fd,Chrome,macOS,229
5063,134.73.194.133,天津市,2025-03-07 06:07:58,jd.com,684998,e36ae14c-5b4a-4b00-ac40-76f6f13412d6,Safari,安卓,125
5064,85.99.45.156,广东省,2025-11-28 03:50:33,xiaohongshu.com,508205,533dd873-bd2d-49bc-b184-f92397fd0ca7,Firefox,安卓,329
5065,214.189.94.28,安徽省,2025-08-20 23:14:50,jd.com,145035,a645268d-d80f-471e-9f80-b28859f5212c,Firefox,linux,384
5066,21.99.43.234,西藏自治区,2025-01-19 04:41:23,aliyun.com,494168,5e05c5ed-b585-43a3-99f1-3e7314c893df,Firefox,ios,329
5067,174.104.89.231,宁夏回族自治区,2025-03-17 19:41:58,douyin.com,348971,df8f78f5-6dc2-4206-a64d-90bf72a2dde4,Edge,安卓,367
5068,67.31.42.107,江西省,2025-06-08 06:46:33,bilibili.com,668470,04ef4f5d-e102-4a4d-a672-5fe6d84ae5e5,Firefox,macOS,201
5069,164.164.5.83,澳门特别行政区,2025-06-20 17:24:41,jd.com,802598,34f8f512-8093-4182-9db8-84be6dd3bb83,Safari,macOS,426
5070,59.200.151.143,甘肃省,2025-04-11 00:25:34,bilibili.com,324010,9027f6ef-a39e-4f6d-8d56-74c026827cfc,Safari,安卓,475
5071,217.137.196.234,辽宁省,2025-12-29 09:34:23,xiaohongshu.com,391869,86581223-64e2-4bcb-9f3d-6326180a52dd,Chrome,安卓,133
5072,4.242.114.223,台湾省,2025-04-23 13:20:43,taobao.com,779286,fa319bf0-333c-448b-8d07-96c74045ea0c,Safari,ios,373
5073,94.248.38.114,云南省,2025-09-20 01:58:33,aliyun.com,170794,f16b944c-1570-4bb5-9d6d-1a6149cb107f,Edge,macOS,271
5074,183.223.79.208,辽宁省,2025-03-25 19:45:28,github.com,149193,e74e99cc-9626-4836-b94c-2af44c385e53,Firefox,macOS,501
5075,81.165.16.14,四川省,2025-09-29 18:54:48,xiaohongshu.com,300604,c8860fc7-e6ef-428c-a53d-3849f3b17ed7,Edge,win,81
5076,173.162.9.36,陕西省,2025-02-17 14:38:22,douyin.com,591579,2d72b95e-487f-4c28-b537-754280fbe23b,Firefox,安卓,444
5077,41.129.232.248,甘肃省,2025-03-23 01:09:12,jd.com,504300,ac42046d-e8bf-45a0-b400-874506be7fe5,Edge,win,155
5078,124.22.77.242,广东省,2025-07-29 20:17:17,douyin.com,673591,4b29b4aa-c6ae-4ab7-9c80-ab6babb02fdf,Chrome,ios,304
5079,49.196.251.214,河北省,2025-09-02 06:49:36,baidu.com,836072,877f7732-dfab-424c-9b8e-1da1429a0975,Edge,win,26
5080,66.107.198.176,湖北省,2025-11-30 00:21:17,github.com,460251,ebc5240e-fe72-4314-a94e-679d9c1cd54f,Edge,linux,90
5081,93.58.230.81,四川省,2025-06-08 11:19:22,jd.com,566451,7e03679b-9b81-48be-9430-d87356e2ab45,Edge,安卓,534
5082,130.17.146.209,天津市,2025-05-04 18:28:56,baidu.com,209400,fdf8fb9c-114e-4e30-adfc-16ef0d2a7677,Edge,macOS,182
5083,18.71.149.108,福建省,2025-08-27 00:47:03,github.com,201637,e523d60a-9852-4d6e-8d53-90337ff356e0,Edge,安卓,575
5084,12.141.58.10,江苏省,2025-08-01 12:57:04,weibo.com,699067,1e94621d-d789-4536-807c-49b141a36d44,Chrome,安卓,433
5085,14.147.5.39,广西壮族自治区,2025-11-11 12:07:44,github.com,375733,ec847501-97bf-48a2-b83c-fb48572522b7,Firefox,linux,355
5086,55.163.56.200,吉林省,2025-11-08 17:52:21,bilibili.com,107918,46690595-50ec-4b40-a4c9-705cc803fb72,Firefox,ios,464
5087,14.226.4.117,内蒙古自治区,2025-05-17 16:57:50,aliyun.com,720352,d7b7d7a6-c5f4-4803-b39d-d701a6aca53c,Edge,ios,382
5088,4.235.9.114,云南省,2025-04-11 00:22:24,bilibili.com,171827,a85d224e-6fbc-4514-9131-f72f40fa1e99,Chrome,安卓,515
5089,9.79.142.111,福建省,2025-08-08 19:45:30,qq.com,522660,56927e99-870e-42b6-b7bb-db2d5e645d6d,Edge,macOS,286
5090,86.171.203.140,北京市,2025-04-15 21:37:28,douyin.com,936941,1b5d29e5-6e14-47bb-8b75-f41e059058f1,Chrome,macOS,342
5091,121.250.88.131,云南省,2025-10-04 05:40:29,qq.com,348304,05bb68b5-64fb-4e6b-8585-4b047e89b2e1,Firefox,win,486
5092,214.230.1.193,贵州省,2025-10-01 04:51:24,bilibili.com,995013,9e598015-5454-4a5c-913a-aa27203fdb2a,Edge,macOS,505
5093,53.59.127.58,上海市,2025-01-24 04:04:19,douyin.com,322135,c394eb34-75a9-4b2a-9919-6f3b6702781c,Firefox,安卓,375
5094,101.254.136.21,广西壮族自治区,2025-01-25 21:29:24,taobao.com,384394,5e9b3c79-40c3-42b7-ace1-e06fa383cafb,Edge,macOS,225
5095,188.80.25.8,贵州省,2025-09-22 23:55:30,qq.com,334948,a147e2b9-2695-4c68-adc3-a8ba3ec41973,Firefox,win,87
5096,94.80.130.0,广西壮族自治区,2025-11-03 15:10:55,aliyun.com,209232,a7bcf229-f037-406d-9173-373cbb8a1049,Chrome,win,30
5097,217.11.10.208,四川省,2025-04-30 00:38:26,baidu.com,569624,63b108ae-3b44-482c-936f-1989492d4bfb,Safari,安卓,94
5098,28.201.149.156,天津市,2025-02-15 19:41:33,qq.com,126229,34b516c4-3d37-46e2-8fd5-93e34fbbd78b,Firefox,ios,525
5099,125.84.101.47,广东省,2025-04-19 16:17:54,qq.com,748179,ea2dc1e5-e9ab-4ee2-a940-5217abaeac3d,Firefox,win,565
5100,43.208.229.28,山东省,2025-05-16 15:41:47,aliyun.com,225119,e33a9aad-eef9-4ab1-92f8-f8180bdd390c,Edge,ios,42
5101,191.104.4.187,四川省,2025-08-30 03:28:13,weibo.com,885856,c27788ad-ad86-448d-9ee4-f3a52ab30a87,Firefox,安卓,331
5102,141.147.109.208,重庆市,2025-01-20 01:31:27,taobao.com,593035,d3f58a17-0dba-4cd4-bd87-1af2f1a9ea28,Edge,ios,574
5103,105.159.159.175,湖南省,2025-12-02 13:56:17,baidu.com,418004,9b4eef15-2e74-48bb-9af7-9d77b0dce4b3,Chrome,macOS,184
5104,123.216.222.36,天津市,2025-04-25 01:55:20,douyin.com,350068,d0397818-4c43-4e2c-a679-664e27fda58d,Firefox,安卓,380
5105,92.83.57.151,广东省,2025-08-27 11:09:40,github.com,175181,a37adcec-3e0d-46d4-8a1d-c138f74d2426,Firefox,linux,536
5106,1.48.177.134,贵州省,2025-10-13 00:59:24,weibo.com,371237,2305baaa-8013-4ee1-8e3a-6ae265ec2cbf,Chrome,win,418
5107,32.1.124.7,广东省,2025-10-29 02:59:18,douyin.com,753985,722f7229-dcca-48e8-bec5-e8a408887c84,Chrome,ios,132
5108,75.73.157.16,江苏省,2025-08-14 22:10:18,baidu.com,215188,e0e3ac40-808e-4009-9600-361f2cc728d6,Firefox,win,294
5109,223.244.127.0,北京市,2025-11-05 14:42:02,xiaohongshu.com,139152,03719d8e-5390-4e71-befc-b5324ef32297,Firefox,macOS,531
5110,147.235.198.185,海南省,2025-06-29 03:50:26,xiaohongshu.com,651020,1a7c1492-64d6-42ab-b053-ba6486c5eca6,Safari,linux,510
5111,109.235.145.200,四川省,2025-07-21 01:53:06,baidu.com,912136,b32a3833-c7f3-4fa1-849e-db675e93300d,Edge,ios,264
5112,201.42.252.24,陕西省,2025-05-03 00:56:55,github.com,241910,1a170652-9a75-4673-9f96-ab0028a600e4,Firefox,macOS,564
5113,197.216.244.159,台湾省,2025-04-22 23:01:57,weibo.com,898504,07c2808c-2b9a-4735-a7fd-707723610135,Edge,macOS,419
5114,153.64.158.114,江西省,2025-08-04 08:23:45,douyin.com,526720,407e5e42-489a-4c65-9087-00ff3dedb984,Safari,ios,9
5115,69.144.69.210,天津市,2025-04-23 00:36:14,douyin.com,593772,4aa666b1-1656-41a7-805f-938f7b233fcf,Safari,macOS,74
5116,130.121.161.192,海南省,2025-11-17 18:13:46,jd.com,812293,e7f0c852-bbee-4ca3-88b4-0858f83d19ba,Chrome,win,469
5117,164.148.37.17,山东省,2025-07-12 03:42:15,xiaohongshu.com,475771,763a7910-0df4-4b69-83f9-67691deea87e,Edge,linux,351
5118,160.175.226.26,河北省,2025-10-02 02:45:51,jd.com,926075,4e110e67-d771-4983-9589-a5339e7d5abc,Safari,安卓,505
5119,97.183.185.50,台湾省,2025-06-26 17:27:09,xiaohongshu.com,538300,b16993a0-8e67-49db-bb56-938eb06490a2,Firefox,linux,331
5120,110.168.244.102,吉林省,2025-03-23 16:26:25,aliyun.com,689791,4424cc37-499b-4fab-8904-d7026d1d5340,Edge,安卓,446
5121,113.203.160.164,福建省,2025-08-19 19:08:53,bilibili.com,434976,a9c60595-56a1-452e-8511-1c62ad8e8d75,Firefox,win,61
5122,223.142.113.225,河南省,2025-02-04 03:52:39,jd.com,581578,3d9602ee-f920-4e11-b2c2-6927918614bb,Firefox,linux,428
5123,30.33.97.243,青海省,2025-10-11 16:39:13,taobao.com,198198,7ead7d3d-e23e-4d1a-b954-996cb4cbdb6f,Edge,linux,255
5124,77.116.218.84,青海省,2025-06-23 12:11:51,aliyun.com,372424,65d2f3a9-eb17-49e6-84a1-286ace2f1d2f,Edge,linux,486
5125,82.202.195.247,澳门特别行政区,2025-10-25 08:35:27,jd.com,748064,9dfcaeb3-ad02-449d-822c-02f153e2a176,Firefox,linux,208
5126,97.101.239.37,山西省,2025-07-26 04:38:59,aliyun.com,163114,891dea17-5dd8-47c2-951a-2d379e758a12,Safari,win,545
5127,11.177.117.174,江西省,2025-04-05 08:41:50,github.com,897205,1d86dc76-9b4a-48a1-9e28-f6682b03f8bb,Edge,macOS,413
5128,220.177.41.186,内蒙古自治区,2025-09-09 20:58:04,weibo.com,213775,9a1d1460-743d-4023-8ae1-9fe52ffd7f68,Firefox,win,88
5129,100.18.177.120,内蒙古自治区,2025-12-10 01:09:42,bilibili.com,991982,6e8b3159-8673-42d0-b0d9-ef68bf9d44e6,Edge,win,487
5130,99.247.41.19,广西壮族自治区,2025-01-12 15:40:40,baidu.com,375088,a0627316-eddb-4e16-84d4-35c0f0034ea8,Chrome,ios,115
5131,219.24.73.89,内蒙古自治区,2025-07-28 20:06:01,weibo.com,194676,a63a1929-95da-4ea5-bff6-98aed934273e,Edge,win,153
5132,206.161.144.161,海南省,2025-07-03 18:02:41,weibo.com,685025,b5cd2285-0ba2-47a3-abec-c6144b8d8c9d,Safari,ios,271
5133,80.38.198.58,云南省,2025-08-06 23:00:01,bilibili.com,368252,35ab6f54-04f1-47fe-ba11-e5b4bed6b106,Firefox,win,390
5134,12.129.38.71,辽宁省,2025-07-03 23:56:03,qq.com,780781,f7431097-de1d-4530-9511-c4200aa007c2,Edge,安卓,582
5135,102.212.141.116,天津市,2025-02-15 05:57:44,douyin.com,512979,e8f80aa2-3726-4a97-82d4-4e0fcbce4151,Firefox,linux,319
5136,167.23.245.105,甘肃省,2025-03-12 02:23:14,aliyun.com,207857,ac9d6343-2bed-4bbd-992f-14de7f5964f0,Chrome,win,561
5137,87.94.56.53,贵州省,2025-10-28 15:28:53,xiaohongshu.com,843386,d1d4c6fb-6c9c-4e4b-b047-7ec65f3f7435,Edge,macOS,245
5138,91.112.21.75,广西壮族自治区,2025-12-01 06:04:43,github.com,779948,69a35717-2f2a-4d88-80ed-a16d8324f0c9,Safari,ios,583
5139,9.42.3.29,内蒙古自治区,2025-02-12 07:44:42,xiaohongshu.com,230265,c7a8ef88-c2aa-4da4-99a5-09c6208d1211,Chrome,macOS,462
5140,88.214.74.42,山西省,2025-07-02 09:56:56,aliyun.com,233844,43c3a471-ee8f-452a-82f4-08443af1f344,Chrome,安卓,483
5141,200.27.47.150,内蒙古自治区,2025-04-08 03:14:35,douyin.com,471938,e7a85ae8-c5ab-43ab-a975-2cd9eee16137,Firefox,ios,121
5142,106.54.91.227,台湾省,2025-10-22 18:59:17,xiaohongshu.com,962470,1c13a4f6-9c2a-44aa-9c6f-e38b20bcb7ae,Safari,win,185
5143,194.22.80.116,海南省,2025-05-25 05:57:34,qq.com,707661,2b0cbaba-fff6-4663-91b1-51d0b3c72944,Chrome,win,184
5144,167.216.193.206,北京市,2025-03-05 06:45:40,taobao.com,592421,bd4e254a-c8fc-4686-a923-76843d67e753,Safari,linux,108
5145,101.104.53.49,云南省,2025-12-26 14:15:17,qq.com,123242,e2370619-43ac-4828-97f3-84195c203a68,Edge,win,312
5146,103.134.166.236,吉林省,2025-01-18 15:53:45,qq.com,537217,7dd3df1b-751c-4e27-b9f2-329bf3defaeb,Chrome,ios,457
5147,142.196.244.170,四川省,2025-11-23 19:55:55,weibo.com,860426,40e619b0-51bd-47bd-9f53-76d80a403330,Edge,安卓,230
5148,52.50.44.96,北京市,2025-05-26 05:24:37,weibo.com,723545,8029687f-f8d0-4fd9-a178-a36a7d01c911,Safari,macOS,78
5149,8.151.26.117,海南省,2025-08-31 13:36:09,baidu.com,843089,a021382e-ec46-4c92-8b28-290f15cb8108,Safari,linux,583
5150,48.42.146.96,河南省,2025-07-14 12:11:34,taobao.com,378574,82a3709f-827e-44db-b5a8-7d0b50d631db,Safari,macOS,87
5151,171.53.136.29,台湾省,2025-04-30 09:16:58,jd.com,644365,27ea11f5-44ed-4674-baae-c64e97dd686a,Firefox,macOS,489
5152,33.36.97.139,陕西省,2025-02-14 22:16:43,taobao.com,540442,9878bdc5-6b8a-4ecf-a4f0-83071743eafd,Edge,安卓,132
5153,17.211.3.148,江西省,2025-07-25 06:07:58,jd.com,219994,6d798e85-2bab-4d37-9eba-72c741ed69c3,Chrome,win,357
5154,148.33.62.16,新疆维吾尔自治区,2025-07-31 23:39:12,baidu.com,310546,739ee508-a3cb-43ba-9589-7c30d02d2f77,Safari,macOS,250
5155,132.59.25.72,江苏省,2025-04-14 15:04:34,weibo.com,821863,9e59fd74-8e5f-41e5-9f0b-f444111b2743,Safari,ios,239
5156,134.48.129.92,西藏自治区,2025-01-12 08:11:05,github.com,954113,ca6906ad-076a-4385-8d6e-b71ed7d0ea2c,Edge,macOS,219
5157,42.132.157.69,广西壮族自治区,2025-01-25 20:52:21,bilibili.com,338766,2847066d-b1d9-4a17-a4e0-3fd2aafb5197,Chrome,macOS,594
5158,93.159.58.27,香港特别行政区,2025-12-26 01:30:57,douyin.com,114846,4cb549f5-51a0-4044-aa86-01c674b43017,Chrome,ios,173
5159,91.123.184.76,山东省,2025-01-19 00:24:36,aliyun.com,641575,bc6f6c1c-e8f3-4779-809d-d78484122a8d,Chrome,win,89
5160,60.114.243.64,海南省,2025-10-07 11:11:46,baidu.com,560152,d9e10513-6447-48cd-adc1-bf624c070b26,Edge,linux,35
5161,221.207.249.202,海南省,2025-12-12 01:11:05,taobao.com,290033,bb6113b5-90ac-472a-b54d-b80100134ec9,Firefox,ios,493
5162,205.32.195.249,重庆市,2025-04-08 14:00:36,weibo.com,579369,c89ed797-5636-4bd3-bf7e-bbca44522eca,Edge,macOS,425
5163,73.166.147.160,江苏省,2025-04-27 02:26:59,baidu.com,867323,8e089018-9b85-42fd-99db-7ddf2f814dfa,Edge,macOS,84
5164,3.150.162.192,四川省,2025-09-09 23:31:28,taobao.com,161929,16cad5d3-ee3b-453c-9471-a8fad7f06727,Firefox,安卓,55
5165,7.81.101.45,江苏省,2025-04-01 06:43:02,aliyun.com,244403,006ebaa3-2d3e-46a0-98cd-ceadb197a37b,Chrome,linux,348
5166,97.69.180.243,台湾省,2025-11-11 15:57:09,xiaohongshu.com,774127,2cc94a3d-559c-4c33-89cd-c42e767d686d,Chrome,linux,214
5167,201.9.6.228,广东省,2025-05-08 04:34:59,douyin.com,548036,029d9389-28a1-4424-9567-445b7abc9f20,Firefox,win,558
5168,5.15.52.150,辽宁省,2025-12-05 11:07:14,github.com,797666,1608676b-1c53-4326-89da-1fd92606e136,Edge,安卓,382
5169,151.249.117.232,黑龙江省,2025-11-12 01:02:16,taobao.com,765954,31428f32-bc29-448e-931e-71d0aaff9d76,Chrome,ios,394
5170,164.51.159.195,江西省,2025-07-16 09:27:31,taobao.com,306435,23207e04-1cc9-4a8b-a4ff-95e3b1eec505,Chrome,安卓,98
5171,23.239.192.64,山西省,2025-02-07 21:29:26,jd.com,379577,b3eb99f8-b9bd-4e4e-946a-76d7e2dea7d3,Safari,ios,159
5172,213.189.4.213,黑龙江省,2025-06-07 20:39:01,weibo.com,714106,812512d6-0858-4b85-a877-a897e2bd665a,Edge,ios,531
5173,102.251.37.118,重庆市,2025-06-16 01:50:29,qq.com,298614,8cfe5a37-0178-44c4-8a06-b66b13e8dd40,Chrome,安卓,566
5174,206.196.92.227,湖北省,2025-02-19 21:27:18,weibo.com,475638,a0bff32a-96d6-44f6-9e7d-d3b0437ede6e,Safari,win,323
5175,116.156.113.7,山东省,2025-01-22 14:37:55,douyin.com,765319,462b9046-74a0-47f5-840c-8b19808dffc2,Chrome,macOS,181
5176,164.50.204.39,天津市,2025-07-29 03:16:34,taobao.com,739197,d8a9ea67-daae-4c0b-851b-2d637a913742,Edge,ios,441
5177,185.213.191.101,山西省,2025-06-16 22:46:18,douyin.com,195802,15ce0424-7a63-4b41-9500-31d0b9fcbe88,Chrome,安卓,393
5178,123.222.166.131,内蒙古自治区,2025-05-10 01:38:01,jd.com,109365,99f8ef70-10c3-4021-9aec-5b268c124a4e,Chrome,ios,7
5179,108.191.150.24,北京市,2025-10-20 04:26:30,aliyun.com,713984,fbd95ad8-eff7-4757-9c8b-4215371e2a40,Chrome,win,58
5180,186.195.251.79,陕西省,2025-01-10 17:20:52,jd.com,672622,2aa07d4a-b09f-445a-a92b-26e4c0d24d50,Edge,安卓,393
5181,223.233.55.179,山西省,2025-03-20 22:54:33,jd.com,860821,9323aad8-5977-41de-aa93-91eacabc68ec,Firefox,ios,374
5182,187.223.71.50,广西壮族自治区,2025-08-05 01:36:40,weibo.com,719394,a8903f3e-9e52-4a26-9ffa-4a12982fd462,Firefox,安卓,453
5183,56.59.235.6,陕西省,2025-04-08 06:31:02,baidu.com,490965,6ac29f54-fe95-4cb4-8a91-3576ba3c0b2a,Edge,ios,98
5184,90.170.210.97,山西省,2025-10-28 11:20:08,bilibili.com,907877,09666630-2062-4299-a2d5-0625ae0941c8,Firefox,linux,212
